
Enter the Max number of generations: 
Enter the crossover probability (0.0 - 1.0): 
Enter the mutation probability (0.0 - 1.0): 
------------------------------------------------------------------------------------------
#	x1	x2	x3	x4	F(x1,x2,x3,x4)	Fitness	Parents
------------------------------------------------------------------------------------------
01	-3.3735	+43.9891	+43.0078	-14.5817	+2871099899286962714823795603246581828589947166130176.000000	0.250912	(-1,-1)
01	+24.6779	-23.1097	-39.3165	+0.7110	-325903647573977060581304403184071080778926129152.000000	0.000020	(2,25)
02	-49.5403	-14.2114	-42.6667	-10.2209	-3782321801384272631003206425203860599001472598802432.000000	0.222103	(2,25)
03	+42.1732	-48.6050	-37.8684	-3.5612	-11225954463921435579899690958743715789640233385984.000000	0.000700	(22,29)
04	-3.6138	-19.9218	-37.8025	-3.4536	-8092451690233201476417906331317355783855942926336.000000	0.000505	(22,29)
05	-3.6138	-19.9218	-40.4134	-6.9881	-19983813204491183738741194983860692452828621307904.000000	0.001247	(0,0)
06	-49.5403	-25.9002	-38.2658	+4.1392	-10148353789044306776397242539011835265902498650521600.000000	0.533028	(0,0)
07	+42.1732	-48.6050	-33.5445	+3.7572	-2335000946135589377770570373738757838481930584064.000000	0.000146	(11,33)
08	+42.1732	-38.8174	-21.0433	+1.6171	-204811169485496623975202397497035489638612992.000000	0.000000	(11,33)
09	-49.5403	+8.2604	-42.7919	+9.3129	-37975219735115335737717988480603376183592200699904.000000	0.002368	(0,0)
10	-46.2214	-12.4019	-20.9681	+3.9901	-1892231736430649293837285654590652565036438913024.000000	0.000118	(0,0)
11	+24.6779	-11.4209	-43.7174	-7.9204	-57503226280033573400180889464685035204336680960.000000	0.000004	(2,14)
12	-3.6138	-19.9218	-40.4134	-12.7168	-19983813204491183738741194983860692452828621307904.000000	0.001247	(2,14)
13	-46.2214	-12.4019	-20.9681	+3.9901	-1892231736430649293837285654590652565036438913024.000000	0.000118	(5,13)
14	-49.5403	-25.9002	-38.2658	+4.1392	-10148353789044306776397242539011835265902498650521600.000000	0.533028	(8,22)
15	-3.6138	-19.9218	-39.0697	-4.9843	-12617134321791687781027168074994474655271280967680.000000	0.000787	(40,17)
16	+42.1732	-48.6050	-36.6012	-1.3032	-7180267285314304543883961916844033446835365347328.000000	0.000448	(40,17)
17	+24.6779	-11.3280	-44.8718	-7.3497	-94248229620297054288371655372548202768013197312.000000	0.000006	(28,3)
18	-29.0449	+0.4100	-31.2738	-6.0335	-149499145553129232502391681099711004026840547328.000000	0.000009	(28,3)
